'TYPE','PERSONS','CHILDREN','INCOME','REGION','EDUCATION'
1,3,1,556,2,39
1,3,0,40674,2,39
1,2,0,38463,2,39
3,5,1,17268,2,39
3,3,2,5268,2,39
3,5,2,12180,2,40
3,2,1,0,2,36
3,2,0,14234,2,35
3,3,2,4300,2,36
1,2,0,12112,2,32
1,2,0,44551,2,43
1,3,1,14749,2,38
1,3,1,11731,2,39
3,3,2,6000,2,37
1,4,2,26000,2,39
1,2,0,27000,2,33
3,2,0,4847,2,39
3,6,0,15609,2,40
1,6,4,19000,2,39
1,2,0,7133,2,39
3,2,1,11220,2,39
3,5,0,10538,2,40
3,2,1,6500,2,38
1,6,3,23826,2,39
3,3,1,12167,2,34
1,5,3,63632,2,39
1,2,0,41400,2,39
1,2,0,0,2,39
1,2,0,35361,2,39
3,2,0,50040,2,41
1,2,0,22701,2,34
1,2,0,35883,2,39
1,2,0,18501,2,34
1,3,0,36736,2,37
1,2,0,28677,2,39
1,2,0,30991,2,44
1,2,0,78840,2,41
1,2,0,30742,2,40
1,4,0,14700,2,34
1,2,0,15326,2,39
1,2,0,23900,2,43
3,4,3,3582,2,34
2,2,1,11411,2,35
1,6,4,25532,2,39
1,3,0,17400,2,39
1,5,3,9749,2,40
1,5,3,14625,2,39
1,4,1,42193,2,39
1,2,0,32000,2,39
1,2,0,22402,2,34
1,3,1,66981,2,40
3,2,0,31311,2,39
1,2,0,43002,2,39
1,5,3,28020,2,40
3,2,0,10854,2,39
1,4,1,53180,2,39
1,3,0,99090,2,44
1,2,0,15966,2,37
2,3,0,40276,2,39
1,3,0,51000,2,39
2,2,0,6000,2,39
1,4,2,19600,2,40
1,4,2,39700,2,39
1,5,3,8001,2,39
1,3,1,37300,2,40
1,3,1,42300,2,39
1,4,1,33420,2,39
1,3,1,19468,2,39
1,2,0,8212,2,34
3,3,2,18920,2,39
1,2,0,75689,2,44
1,2,0,25961,2,39
1,2,0,59000,2,43
1,4,2,23083,2,39
1,4,2,40755,2,40
3,4,3,7697,2,39
1,4,2,-3002,2,40
1,5,2,46860,2,40
1,3,0,40580,2,34
1,2,0,10884,2,34
1,5,3,30778,2,43
3,3,2,23400,2,40
1,2,0,18200,2,40
1,5,2,20510,2,40
1,3,1,22550,2,40
3,3,2,14408,2,40
1,4,2,17742,2,41
1,2,0,68400,2,43
1,2,0,55150,2,43
1,2,0,40000,2,40
1,2,0,41000,2,42
1,3,1,20250,2,40
1,2,0,43562,2,34
1,4,2,32226,2,39
3,2,0,30910,2,43
2,2,1,24050,2,39
1,2,0,24651,2,40
1,4,2,38268,2,39
1,5,2,36920,2,39
1,5,3,54360,2,43
1,2,0,43300,2,36
1,4,2,57900,2,44
1,2,0,10650,2,40
1,2,0,25600,2,39
1,2,0,28402,2,40
3,2,1,19900,2,44
1,4,2,40030,2,44
1,2,0,65080,2,43
1,6,2,86411,2,44
3,2,1,19860,2,43
1,3,1,30500,2,39
1,4,2,86000,2,39
1,4,2,58000,2,40
1,3,1,19313,2,40
3,3,0,36850,2,46
1,2,0,37214,2,40
1,2,0,145109,2,40
3,2,1,3900,2,42
1,4,2,32056,2,41
1,2,0,43468,2,43
1,2,0,132499,2,45
1,4,2,59200,2,43
3,2,0,26806,2,39
1,4,2,33783,2,43
1,2,0,13526,2,39
1,2,0,13043,2,39
1,2,0,9458,2,34
1,2,0,58785,2,36
1,2,0,24792,2,40
1,2,0,33307,2,39
1,2,0,3599,2,34
1,2,0,75074,2,36
1,3,0,56230,2,39
1,2,0,50544,2,40
3,2,1,93842,2,43
1,3,1,68064,2,43
1,3,1,79500,2,40
1,2,0,25937,2,39
1,4,2,48804,2,39
3,2,0,18233,2,32
1,7,4,28950,2,43
2,2,0,29026,2,39
1,4,2,30300,2,43
1,3,0,22346,2,34
1,2,0,20281,2,43
1,2,0,84800,2,42
1,2,0,25207,2,43
1,4,1,58051,2,40
1,2,0,21988,2,43
1,5,3,40400,2,39
1,5,1,152159,2,44
1,5,3,68492,2,41
1,2,0,34912,2,34
1,5,3,10822,2,39
1,2,0,38604,2,39
1,3,1,14684,2,40
1,2,0,16333,2,35
1,2,0,36681,2,42
1,2,0,54972,2,40
1,3,1,23068,2,40
1,2,0,6220,2,39
1,2,0,19154,2,40
1,2,0,25030,2,42
1,5,3,36014,2,40
1,3,1,39800,2,37
1,2,0,44020,2,43
1,2,0,2628,2,39
1,2,0,30027,2,40
1,2,0,25000,2,39
1,2,0,34226,2,39
1,2,0,40624,2,43
1,4,2,51380,2,44
1,4,1,82809,2,39
1,4,2,137500,2,43
1,4,2,64633,2,43
1,3,0,51060,2,39
1,4,2,38762,2,40
1,2,0,37210,2,39
3,3,2,35010,2,40
1,3,0,72329,2,36
1,4,2,38497,2,39
1,2,0,33638,2,41
1,2,0,28976,2,43
1,2,0,24130,2,36
1,2,0,7245,2,34
1,3,1,32000,2,34
1,3,1,15000,2,39
3,2,0,19460,2,35
1,4,2,63440,2,40
1,4,2,33400,2,41
1,2,0,21769,2,37
1,2,0,20799,2,34
1,4,2,35500,2,43
1,3,1,13538,2,39
1,4,2,45170,2,39
1,5,3,41700,2,39
1,6,3,22001,2,42
1,3,1,36852,2,39
1,5,3,35750,2,43
1,5,3,79762,2,42
1,4,2,57052,2,39
1,3,1,23100,2,40
1,4,2,15054,2,39
3,2,1,5112,2,39
1,3,1,36626,2,39
1,2,0,75500,2,41
1,2,0,15186,2,39
1,2,0,22398,2,39
1,4,2,53020,2,39
1,3,0,53625,2,40
1,3,1,55323,2,40
1,3,0,28628,2,36
1,4,1,103465,2,43
1,3,0,60010,2,39
1,4,2,63274,2,41
1,3,0,28902,2,39
1,4,1,60140,2,39
1,2,0,43400,2,43
1,2,0,37600,2,40
1,5,2,70606,2,43
1,2,0,21120,2,34
1,5,2,53783,2,40
1,5,3,15916,2,39
2,3,0,158577,2,34
1,5,2,47000,2,43
1,2,0,31032,2,36
1,2,0,27996,2,34
1,4,2,27500,2,40
1,3,1,33212,2,43
1,2,0,24267,2,41
1,3,1,41073,2,41
1,2,0,36436,2,40
1,2,0,12569,2,40
1,2,0,31420,2,44
1,2,0,4890,2,43
1,3,1,37462,2,40
3,2,1,1230,2,44
3,5,4,10000,2,39
1,4,1,15819,2,40
1,3,1,45700,2,37
1,3,0,17610,2,39
1,4,1,58088,2,39
2,4,1,20485,2,34
3,2,1,3912,2,37
1,4,1,60570,2,43
1,2,0,37668,2,34
1,2,0,35262,2,36
1,5,0,41661,2,34
1,3,0,89526,2,43
1,3,1,11219,2,42
1,2,0,28831,2,34
1,2,0,26004,2,34
1,2,0,29000,2,34
1,3,0,36816,2,39
1,2,0,69801,2,43
1,2,0,19835,2,34
2,2,0,8180,2,34
1,2,0,30115,2,43
1,4,1,33500,2,39
3,2,1,15681,2,40
1,2,0,99999,2,45
1,4,1,79790,2,42
1,4,2,29400,2,41
1,2,0,23900,2,39
1,2,0,29291,2,39
1,3,0,21251,2,39
1,2,0,10261,2,34
1,3,0,28052,2,34
1,4,1,55788,2,39
1,4,0,44600,2,39
1,5,2,27001,2,41
1,5,3,64200,2,40
1,3,0,39564,2,39
1,4,2,125250,2,43
1,4,0,61650,2,43
2,2,0,16300,2,40
1,2,0,22260,2,34
1,3,1,26260,2,39
1,2,0,49674,2,39
1,3,1,42004,2,39
1,3,1,46000,2,39
1,2,0,43227,2,39
3,2,1,38007,2,40
1,5,3,36973,2,41
1,2,0,24315,2,34
1,4,2,24144,2,43
1,2,0,12024,2,39
2,2,0,34432,2,35
1,5,3,20653,2,37
1,2,0,26520,2,40
1,4,1,54550,2,39
1,2,0,47344,2,39
3,2,1,17270,2,40
1,3,1,106508,2,39
1,3,1,14250,2,40
1,3,1,29650,2,37
1,2,0,37423,2,39
1,5,3,113900,2,39
1,2,0,64294,2,39
3,3,2,4000,2,41
1,2,0,31000,2,34
1,5,2,11050,2,41
3,2,0,60091,2,39
3,3,2,5438,2,42
1,2,0,38866,2,34
2,2,1,7502,2,39
1,4,1,61820,2,36
1,4,2,101254,2,43
1,2,0,12990,2,34
3,2,1,15525,2,39
1,2,0,17820,2,34
1,2,0,8118,2,33
1,4,2,2501,2,43
1,5,3,29000,2,40
1,2,0,44100,2,40
1,4,0,32002,2,34
1,5,3,82439,2,43
1,2,0,88272,2,44
1,2,0,18725,2,41
1,4,0,135560,2,41
1,5,3,30127,2,39
1,2,0,42554,2,43
1,3,1,28000,2,39
3,3,2,7900,2,40
1,2,0,16100,2,39
1,2,0,26168,2,40
1,2,0,9739,2,42
1,4,2,49200,2,44
3,2,0,4530,2,34
1,5,1,84524,2,43
1,5,1,59535,2,39
1,4,2,70939,2,43
1,5,3,25848,2,43
1,4,2,22840,2,39
1,4,2,55485,2,43
1,7,5,61116,2,39
1,4,2,43300,2,41
1,4,2,39878,2,42
1,3,1,49540,2,39
1,4,1,45000,2,37
3,2,0,95800,2,42
1,5,3,14740,2,39
1,5,3,45246,2,43
1,2,0,14735,2,39
1,4,2,58716,2,39
1,4,0,87034,2,39
1,3,0,39021,2,39
1,5,3,23685,2,40
1,2,0,27500,2,39
3,2,0,17342,2,39
1,2,0,24313,2,40
1,3,0,43649,2,39
3,3,2,20590,2,43
1,2,0,55596,2,39
1,2,0,25500,2,39
1,3,0,39380,2,34
1,5,3,22881,2,43
1,4,2,56420,2,43
1,4,0,39900,2,40
2,2,0,38765,2,39
1,4,1,33535,2,39
1,2,0,34187,2,34
1,2,0,6033,2,34
1,5,3,47500,2,41
1,2,0,64582,2,40
1,4,2,20150,2,39
1,2,0,32841,2,39
1,7,3,24661,2,39
1,3,1,26915,2,40
1,3,0,64538,2,39
1,2,0,10312,2,41
1,2,0,148374,2,43
1,2,0,20911,2,45
1,2,0,19705,2,34
1,2,0,13452,2,40
1,5,3,32000,2,43
1,4,2,42272,2,40
1,2,0,37106,2,41
1,3,0,56532,2,34
1,2,0,50845,2,43
1,2,0,62200,2,43
3,2,1,2424,2,37
3,3,2,15000,2,40
3,5,3,12276,2,39
1,4,2,11500,2,43
1,2,0,37175,2,43
3,2,0,23300,2,40
1,3,1,56580,2,43
1,2,0,9000,2,39
1,5,2,52502,2,39
1,4,0,15052,2,34
1,4,1,110055,2,45
1,4,2,37476,2,40
1,5,3,31101,2,39
1,3,1,20979,2,39
1,2,0,35030,2,43
1,2,0,34394,2,40
3,3,1,4800,2,39
1,3,1,39311,2,43
3,3,2,14256,2,40
1,4,2,25872,2,40
3,2,1,19000,2,43
1,14,9,49880,2,46
1,3,0,23000,2,36
1,2,0,39800,2,40
1,3,1,28550,2,39
3,3,0,46918,2,43
1,2,0,20900,2,41
1,5,3,46078,2,40
1,2,0,44700,2,39
1,6,4,34269,2,39
1,4,2,34037,2,37
1,5,3,61536,2,39
1,2,0,14700,2,34
1,6,4,35000,2,40
1,2,0,8233,2,34
1,3,0,30400,2,39
1,5,2,64108,2,43
1,2,0,13194,2,34
3,5,3,6467,2,36
1,2,0,8932,2,33
1,2,0,27755,2,43
1,2,0,27880,2,39
1,4,2,138299,2,43
1,5,2,65842,2,40
1,4,2,47100,2,43
1,4,2,60920,2,40
1,3,1,19600,2,43
1,4,2,31080,2,43
1,4,2,15489,2,41
3,2,0,28929,2,39
1,5,2,40850,2,39
1,3,1,25301,2,43
3,2,1,28630,2,41
1,4,2,31450,2,40
1,2,0,39096,2,35
3,4,3,40000,2,40
3,3,1,34100,2,40
1,4,2,51030,2,40
1,4,0,51938,2,36
1,5,3,100019,2,43
1,4,2,41019,2,39
3,2,1,19211,2,41
1,2,0,41349,2,43
1,4,0,47732,2,41
1,4,1,70453,2,43
1,2,0,14113,2,37
1,5,3,77500,2,43
1,2,0,34309,2,39
3,3,2,22608,2,43
1,2,0,25273,2,43
1,3,1,52200,2,43
3,4,3,500,2,39
1,4,1,55347,2,40
1,2,0,47445,2,39
1,5,3,44184,2,41
1,3,1,39180,2,41
1,3,1,34100,2,40
1,4,2,35640,2,37
1,4,2,61450,2,40
1,2,0,18200,2,40
1,2,0,36100,2,40
1,4,2,47350,2,44
1,2,0,90300,2,40
1,4,1,44100,2,39
1,2,0,20016,2,34
1,3,0,85995,2,34
1,2,0,43000,2,34
1,11,7,62870,2,40
3,3,0,33121,2,34
1,6,4,112199,2,39
1,2,0,3599,2,34
2,3,0,26148,2,34
1,3,0,32500,2,39
3,2,1,3912,2,39
1,2,0,27200,2,39
1,2,0,19994,2,39
1,2,0,59133,2,39
1,3,0,41177,2,35
1,3,0,26200,2,39
1,4,1,31460,2,39
1,5,3,29800,2,40
1,4,2,61000,2,40
1,4,1,37170,2,40
3,4,2,9842,2,40
3,2,0,10408,2,40
1,5,3,40060,2,44
3,2,1,9829,2,39
1,2,0,30879,2,39
1,2,0,28512,2,34
1,2,0,52633,2,43
3,2,0,28491,2,39
3,2,1,17864,2,39
1,4,2,37562,2,40
1,2,0,9547,2,34
1,4,1,30738,2,40
1,2,0,48600,2,43
3,2,1,7693,2,35
1,3,1,3156,2,37
2,2,1,766,2,36
3,3,2,5466,2,35
3,2,1,3912,2,41
3,2,1,3367,2,37
1,6,4,21682,2,40
3,3,2,3912,2,35
3,3,2,4992,2,37
3,8,7,5892,2,40
3,6,1,8538,2,34
3,3,2,3912,2,40
1,4,2,35500,2,39
1,2,0,38460,2,39
1,4,2,23000,2,42
2,3,0,13302,2,36
1,3,1,44344,2,35
1,5,3,53480,2,42
1,2,0,24445,2,43
1,3,1,30201,2,40
1,2,0,25476,2,39
1,2,0,16626,2,34
1,2,0,18500,2,34
1,2,0,43400,2,41
1,3,1,45050,2,44
1,4,1,39610,2,36
1,4,2,19944,2,40
1,3,1,44838,2,42
3,2,0,16700,2,39
1,2,0,36510,2,40
1,4,2,44061,2,43
1,3,1,27705,2,39
1,4,2,32501,2,43
2,2,0,7510,2,43
3,2,0,200,2,39
1,2,0,29110,2,40
1,4,2,32085,2,40
1,3,1,44105,2,43
1,2,0,20854,2,34
1,2,0,24623,2,39
1,2,0,16387,2,37
1,2,0,16148,2,34
1,2,0,100900,2,45
1,3,1,41023,2,43
1,3,0,39240,2,34
1,4,2,31800,2,43
1,4,2,39400,2,39
1,2,0,9583,2,34
1,2,0,29513,2,34
3,3,1,21906,2,40
3,2,0,6036,2,39
2,2,1,18050,2,39
1,4,1,44000,2,40
1,2,0,36891,2,34
1,2,0,24873,2,34
1,2,0,38986,2,34
1,2,0,56550,2,39
1,3,0,30942,2,34
1,6,4,28005,2,39
1,5,3,70180,2,43
2,4,2,46100,2,43
1,4,1,88060,2,41
3,3,2,4812,2,35
1,4,2,17400,2,39
3,2,1,3912,2,39
1,3,1,78500,2,43
1,3,1,57908,2,43
1,3,0,53811,2,43
1,2,0,40500,2,39
1,3,1,19561,2,39
1,2,0,64000,2,39
1,4,2,63600,2,40
3,2,1,11040,2,39
1,2,0,15932,2,36
1,2,0,2545,2,36
1,4,2,38800,2,43
2,2,0,49829,2,39
1,4,2,32000,2,39
1,2,0,18924,2,39
1,2,0,31836,2,40
1,5,0,85931,2,39
1,2,0,45140,2,42
1,4,2,122569,2,43
1,3,1,22275,2,40
1,3,0,38553,2,37
1,5,1,59245,2,40
1,3,1,19850,2,40
1,4,2,27214,2,42
2,2,1,63042,2,39
1,4,1,23088,2,40
1,4,2,27930,2,41
1,3,0,38826,2,41
3,3,1,9574,2,39
1,3,1,32395,2,41
1,2,0,46638,2,40
1,2,0,19981,2,45
3,3,1,29025,2,36
1,5,3,15000,2,43
3,2,0,36730,2,44
3,2,0,61160,2,39
1,3,1,44200,2,43
1,3,1,42750,2,43
1,3,1,57812,2,43
1,3,0,82625,2,43
1,3,1,34000,2,41
1,4,2,55000,2,41
1,3,1,45050,2,43
1,3,0,65909,2,43
1,2,0,106999,2,45
1,2,0,22886,2,40
2,2,1,34050,2,39
1,4,2,40050,2,43
3,3,0,22649,2,39
3,2,0,29700,2,39
1,4,2,46688,2,41
1,5,1,60332,2,40
1,4,1,93016,2,43
1,2,0,39468,2,39
1,2,0,90537,2,43
1,2,0,14916,2,34
1,4,2,37030,2,39
1,3,0,52899,2,40
3,2,0,46020,2,39
3,2,0,25500,2,43
3,2,1,16625,2,40
1,2,0,31067,2,39
1,2,0,25145,2,43
1,2,0,42629,2,37
1,4,1,46704,2,40
1,2,0,38426,2,41
1,4,2,60674,2,39
3,4,3,22749,2,41
1,2,0,44010,2,41
1,2,0,36039,2,43
1,2,0,14853,2,40
1,2,0,45190,2,41
1,6,4,65285,2,39
1,2,0,50060,2,44
1,4,2,67352,2,43
1,5,3,59300,2,44
1,3,1,40671,2,41
1,4,2,101044,2,44
1,4,2,38085,2,40
1,5,3,64000,2,40
2,2,1,35942,2,43
3,2,0,19304,2,36
2,4,0,39434,2,39
1,2,0,10084,2,39
1,2,0,20900,2,34
1,4,2,35440,2,40
1,4,2,38550,2,43
1,4,2,4200,2,43
1,3,1,38279,2,40
1,5,3,47122,2,39
1,3,1,9360,2,39
1,4,2,31000,2,44
1,2,0,26050,2,41
2,2,1,15025,2,39
3,2,1,12031,2,39
1,2,0,38002,2,39
1,2,0,63800,2,35
1,2,0,75138,2,43
1,4,2,51800,2,39
1,2,0,53700,2,39
2,2,1,27269,2,40
1,2,0,34510,2,43
1,3,1,56216,2,40
1,4,2,33100,2,39
1,4,2,60720,2,43
1,4,2,63105,2,39
3,2,1,12111,2,41
1,5,3,50300,2,44
1,5,3,25000,2,39
1,3,1,63988,2,39
1,2,0,43675,2,39
1,4,2,10250,2,32
1,4,2,46162,2,39
1,6,3,20330,2,43
1,2,0,58849,2,44
1,2,0,46100,2,37
1,5,3,40140,2,39
1,3,1,71939,2,42
1,4,2,57520,2,43
1,4,0,66401,2,41
1,4,2,30464,2,41
1,3,1,36850,2,39
1,4,1,52664,2,39
1,2,0,18450,2,34
1,2,0,21370,2,34
1,2,0,32020,2,39
1,2,0,22500,2,40
1,4,2,62427,2,41
1,2,0,133616,2,43
1,2,0,25114,2,40
1,2,0,29253,2,43
3,2,0,21189,2,34
1,2,0,28416,2,40
1,2,0,86900,2,45
1,2,0,28240,2,40
1,4,2,27000,2,40
1,2,0,118690,2,45
1,3,1,47860,2,41
1,3,1,23009,2,39
1,2,0,29950,2,35
1,4,0,50674,2,43
1,2,0,46818,2,39
1,2,0,36058,2,43
1,2,0,17423,2,43
1,3,1,50829,2,40
2,3,2,22800,2,36
1,4,2,42774,2,40
1,2,0,42098,2,40
1,5,3,31150,2,39
2,2,0,4181,2,34
1,2,0,12845,2,41
1,2,0,12042,2,43
1,4,2,47600,2,39
1,4,2,33766,2,39
1,3,1,36000,2,39
1,6,1,50719,2,43
1,4,2,91000,2,35
1,4,2,23759,2,39
1,4,2,38048,2,39
1,2,0,22592,2,40
1,2,0,4630,2,39
3,3,2,20198,2,44
1,5,0,142759,2,43
1,4,1,155500,2,41
1,4,2,25320,2,40
1,4,2,23952,2,43
1,4,2,38861,2,42
1,6,3,61715,2,43
1,6,4,96774,2,40
1,3,1,47970,2,39
1,4,2,19600,2,40
1,4,2,36400,2,40
1,2,0,20250,2,37
1,4,2,-8499,2,44
1,3,0,82900,2,39
1,4,2,-4,2,41
1,5,1,41600,2,43
1,2,0,48348,2,34
1,4,2,70600,2,39
1,3,0,15242,2,34
1,3,1,109156,2,39
1,2,0,50868,2,40
1,4,0,67900,2,39
1,5,3,52869,2,43
2,2,0,10008,2,34
3,2,1,2808,2,38
1,4,2,5400,2,39
1,3,1,44059,2,39
1,2,0,15532,2,37
1,3,1,20400,2,34
1,5,1,33769,2,34
1,2,0,25100,2,39
1,2,0,22030,2,39
3,2,1,11896,2,39
1,2,0,85182,2,43
1,8,5,125415,2,45
1,2,0,78723,2,43
1,2,0,10935,2,43
1,4,0,18027,2,34
3,2,1,3600,2,39
1,6,4,17382,2,38
1,3,0,44799,2,39
1,5,2,23228,2,36
1,4,2,29812,2,39
1,3,0,24831,2,39
3,2,1,36000,2,43
1,2,0,29000,2,37
1,2,0,20490,2,39
1,2,0,25000,2,33
2,3,2,1,2,39
3,4,3,26091,2,41
1,3,1,20848,2,40
1,3,1,44010,2,39
3,2,1,4520,2,34
3,3,2,7480,2,40
1,4,1,29000,2,39
1,3,1,32400,2,40
1,2,0,37092,2,44
1,3,0,23020,2,43
3,2,0,41256,2,39
1,3,1,30603,2,40
3,3,2,4400,2,39
3,2,0,10770,2,39
1,4,2,5490,2,39
1,2,0,20689,2,39
1,5,3,80984,2,40
1,6,1,60800,2,45
1,3,1,13800,2,43
1,2,0,32650,2,39
1,5,3,18511,2,40
1,4,1,35420,2,43
2,3,2,34210,2,44
1,2,0,15234,2,34
1,4,2,117100,2,43
1,6,4,31711,2,40
1,2,0,58000,2,40
1,2,0,11000,2,34
1,4,2,58895,2,34
1,4,2,73400,2,43
1,4,2,69194,2,43
1,2,0,23140,2,34
3,4,3,0,2,35
1,5,3,32401,2,40
1,5,3,12650,2,41
1,5,3,49498,2,43
3,2,1,30754,2,43
1,9,0,47532,2,40
1,3,1,18900,2,39
1,4,2,12300,2,40
1,2,0,3552,2,44
1,2,0,16701,2,40
1,3,0,32400,2,39
1,4,0,20479,2,34
3,2,1,3000,2,39
1,2,0,23136,2,37
1,4,2,37000,2,40
1,2,0,15186,2,39
1,2,0,40100,2,44
1,6,4,53847,2,43
1,2,0,13098,2,36
1,3,0,46501,2,34
1,2,0,32069,2,34
1,5,3,-4999,2,39
1,3,0,47484,2,39
1,5,3,6816,2,40
1,2,0,18520,2,39
2,4,0,17128,2,34
1,2,0,21036,2,39
1,3,0,49101,2,40
1,5,2,25350,2,39
1,4,2,40110,2,40
3,5,4,6104,2,37
1,3,1,68889,2,43
3,2,0,31766,2,39
1,5,3,37790,2,41
1,3,1,14944,2,43
1,4,2,41371,2,43
1,2,0,16114,2,39
1,3,1,44843,2,34
3,4,3,4232,2,39
2,4,0,0,2,39
3,3,1,20594,2,43
1,2,0,30126,2,40
1,5,3,51000,2,39
1,3,0,33275,2,36
1,2,0,26300,2,34
1,2,0,12384,2,34
1,2,0,25848,2,39
1,3,0,34379,2,39
1,3,0,45047,2,39
3,3,2,300,2,39
3,2,1,15700,2,41
1,4,2,23046,2,41
1,5,3,43100,2,40
1,4,2,45600,2,41
3,2,1,10037,2,39
3,4,3,12054,2,39
1,2,0,18478,2,39
1,4,2,12700,2,39
1,4,2,15400,2,39
1,3,0,29946,2,39
3,3,2,6100,2,40
2,2,1,16000,2,39
1,2,0,16300,2,35
1,4,2,3000,2,39
1,2,0,40024,2,39
1,2,0,16974,2,34
1,6,1,28850,2,39
3,3,2,3245,2,39
1,4,2,31800,2,39
1,2,0,39454,2,40
1,4,2,31560,2,38
1,5,2,19935,2,39
1,5,3,33000,2,39
1,2,0,12128,2,34
1,4,2,12330,2,39
1,5,3,21016,2,38
1,2,0,13374,2,34
1,2,0,63349,2,39
1,7,5,18000,2,41
1,4,2,40002,2,39
1,2,0,9200,2,36
1,2,0,12778,2,34
1,4,2,32000,2,41
1,3,1,18995,2,40
2,4,3,25200,2,44
1,2,0,39900,2,39
3,3,2,23658,2,40
3,3,2,44000,2,43
1,2,0,39858,2,39
1,2,0,7741,2,34
1,4,2,48000,2,43
1,4,2,58223,2,39
1,2,0,9822,2,38
1,3,1,44301,2,39
1,2,0,9614,2,34
1,5,3,38910,2,40
1,2,0,9750,2,39
1,6,3,38801,2,43
1,2,0,9354,2,34
1,2,0,92360,2,35
1,7,5,4000,2,43
1,2,0,11102,2,34
1,4,2,59000,2,45
1,2,0,1,2,39
1,2,0,45510,2,39
1,2,0,14978,2,39
1,4,2,9940,2,39
1,2,0,18800,2,34
1,5,3,25500,2,39
1,2,0,39817,2,39
1,5,3,54977,2,39
1,2,0,53900,2,40
1,4,1,68000,2,40
1,2,0,59004,2,43
1,2,0,22656,2,35
1,2,0,93000,2,44
1,4,1,89716,2,43
1,3,1,28310,2,36
1,2,0,24804,2,39
1,4,2,43460,2,43
1,2,0,41313,2,40
1,4,2,93230,2,45
1,2,0,14490,2,38
1,2,0,40482,2,45
1,2,0,30737,2,40
1,3,1,21160,2,42
1,2,0,110040,2,40
1,2,0,72600,2,43
1,3,0,41453,2,39
1,2,0,59490,2,45
2,3,2,11000,2,39
1,6,4,18300,2,39
1,2,0,43836,2,43
1,3,1,40658,2,46
1,2,0,22904,2,40
1,4,2,40507,2,40
1,2,0,33228,2,37
1,6,4,17750,2,40
1,4,1,28684,2,39
1,4,0,35872,2,39
1,4,2,37027,2,39
1,6,4,50492,2,43
1,4,2,61500,2,40
1,3,0,47950,2,39
1,4,2,50406,2,40
1,2,0,21546,2,39
3,2,0,8265,2,34
1,2,0,18670,2,34
1,8,6,10560,2,36
1,4,2,32550,2,39
1,5,3,19653,2,43
1,5,0,44382,2,39
3,3,2,8682,2,40
3,2,1,3044,2,35
3,5,3,8762,2,39
1,2,0,28492,2,39
1,2,0,27664,2,40
1,2,0,45725,2,34
1,2,0,7401,2,41
1,4,2,25692,2,35
3,2,1,42000,2,39
1,4,2,33024,2,39
1,5,3,30508,2,39
1,2,0,23296,2,39
3,2,0,38731,2,40
1,4,2,33560,2,39
1,4,2,48029,2,40
1,3,1,27000,2,39
3,2,0,25420,2,43
1,5,2,62656,2,43
1,3,1,31701,2,39
1,2,0,19433,2,39
1,2,0,56600,2,39
2,2,1,19700,2,41
3,2,1,19000,2,40
1,2,0,44088,2,39
1,2,0,12223,2,43
2,2,0,12349,2,34
1,5,3,6961,2,39
1,2,0,23458,2,34
1,2,0,38338,2,34
1,3,0,54007,2,39
3,2,1,10233,2,41
2,4,3,16098,2,36
1,2,0,17000,2,34
1,4,2,32100,2,43
1,2,0,13150,2,43
1,4,2,23200,2,39
1,3,0,34301,2,39
1,3,1,27970,2,41
1,5,3,42400,2,39
1,2,0,25713,2,40
1,2,0,31877,2,39
1,3,0,22454,2,34
1,2,0,15137,2,42
1,5,3,40443,2,43
1,2,0,16660,2,39
1,2,0,9300,2,34
2,2,0,33371,2,39
1,4,2,29850,2,40
1,4,2,35000,2,39
1,3,1,38120,2,37
3,3,2,23470,2,39
3,2,1,23495,2,40
1,3,1,65264,2,36
1,2,0,40500,2,43
1,2,0,12667,2,39
1,3,0,25975,2,39
1,2,0,11300,2,43
1,2,0,23760,2,34
1,3,1,27081,2,39
2,2,0,13713,2,34
1,4,2,40256,2,39
1,2,0,27010,2,39
1,4,2,16200,2,39
1,2,0,27424,2,40
1,3,1,36150,2,43
1,4,2,89882,2,43
1,2,0,13358,2,39
1,4,2,55001,2,39
1,5,1,63999,2,39
1,2,0,10501,2,39
1,9,7,56786,2,40
1,4,2,51600,2,39
1,4,1,87000,2,39
1,5,3,32830,2,39
1,6,4,62216,2,41
1,5,3,38000,2,40
1,3,1,22800,2,40
1,2,0,25440,2,34
1,5,3,27056,2,41
3,2,0,25471,2,34
3,2,0,15732,2,39
1,4,1,31162,2,39
1,2,0,15647,2,39
1,2,0,37100,2,39
1,2,0,26921,2,40
1,2,0,45155,2,39
1,2,0,16232,2,39
1,2,0,18109,2,34
1,5,3,53045,2,40
1,2,0,33400,2,40
1,2,0,15049,2,39
1,4,2,29029,2,39
1,4,2,46530,2,40
2,3,0,5174,2,34
2,2,1,85,2,34
1,5,1,53350,2,40
1,2,0,39937,2,39
1,5,2,40199,2,39
2,2,0,14640,2,40
1,4,2,46660,2,43
1,2,0,59620,2,43
1,12,3,66637,2,43
1,4,2,20200,2,39
3,2,1,10000,2,40
1,2,0,26978,2,39
1,2,0,56074,2,40
2,2,1,30050,2,39
3,2,1,3041,2,39
2,2,0,36160,2,40
1,4,2,44934,2,43
1,4,2,31030,2,41
1,2,0,61022,2,43
1,2,0,35342,2,43
1,2,0,7403,2,39
1,3,0,3814,2,39
3,4,0,7416,2,34
3,2,1,0,2,36
2,2,0,35500,2,40
1,4,2,74176,2,40
1,4,2,36755,2,39
